aX,aY,aZ,gX,gY,gZ
-0.091,-0.183,-0.396,-10.071,-225.342,90.637
-0.051,-0.211,-0.438,-8.850,-221.008,96.680
-0.084,-0.325,-0.612,-5.676,-215.698,103.333
-0.203,-0.386,-0.782,-4.089,-216.431,110.718
-0.298,-0.192,-0.880,-19.836,-228.699,118.774
-0.455,-0.111,-0.848,-27.283,-253.113,120.056
-0.563,-0.370,-0.739,-28.137,-279.846,118.286
-0.588,-0.220,-0.529,-45.837,-299.561,127.380
-0.554,0.489,-0.243,-75.195,-314.148,139.526
-0.552,0.815,0.018,-70.435,-331.360,133.484
-0.850,0.807,0.350,-44.006,-362.915,116.211
-1.263,0.694,0.903,-33.508,-409.912,103.149
-1.815,1.010,1.660,-53.528,-466.858,104.492
-2.085,1.452,2.879,-123.840,-517.334,111.084
-2.003,1.591,4.000,-153.564,-532.043,105.957
-1.297,1.597,4.000,-133.057,-428.528,84.167
-0.514,1.338,3.998,-64.575,-163.086,52.429
-0.283,0.707,2.291,2.075,109.619,17.822
-0.062,0.154,0.722,29.968,235.474,12.695
0.167,0.423,-0.337,34.302,253.174,37.476
0.164,0.486,-1.295,43.457,216.431,37.659
0.105,0.087,-1.856,33.203,110.657,22.217
-0.122,0.311,-1.519,3.601,-50.537,16.602
-0.640,0.500,-0.347,-13.306,-223.389,12.817
-0.794,0.418,0.987,-16.174,-350.281,9.521
-0.756,0.265,2.352,-48.767,-405.823,11.841
-0.823,0.662,3.692,-137.512,-393.738,33.203
-0.646,1.232,4.000,-86.670,-278.931,44.373
-0.594,0.913,3.800,-20.996,-75.134,12.817
-0.557,0.493,2.567,49.805,109.619,-13.550
-0.383,0.312,1.342,62.866,201.477,-13.123
-0.136,0.187,0.623,54.504,210.876,-5.066
-0.009,0.128,0.126,26.550,175.171,-0.427
0.123,0.186,-0.089,10.132,116.577,0.671
0.194,0.276,0.005,-12.634,51.086,-0.977
0.162,0.485,0.413,-26.001,-8.728,-3.418
0.079,0.685,0.950,-33.264,-50.110,-9.216
0.012,0.729,1.557,-28.015,-70.984,-16.846
-0.068,0.733,2.004,-23.376,-64.758,-20.264
-0.091,0.704,2.224,0.732,-28.442,-22.522
-0.104,0.533,1.991,29.907,27.588,-26.611
-0.034,0.360,1.545,46.814,81.116,-29.297
0.059,0.244,1.025,45.044,113.220,-28.381
0.129,0.147,0.682,31.433,117.188,-27.283
0.178,0.098,0.477,16.724,101.074,-26.550
0.201,0.161,0.495,4.944,72.754,-25.940
,,,,,
-0.527,-1.025,0.984,59.326,55.847,29.480
-0.512,-1.061,0.999,69.458,65.002,33.325
-0.500,-1.092,1.006,78.369,73.242,37.659
-0.486,-1.109,1.001,85.144,81.177,42.480
-0.459,-1.148,0.990,88.135,88.440,46.997
-0.446,-1.165,0.989,88.928,94.238,51.575
-0.424,-1.199,0.991,88.623,99.304,56.213
-0.413,-1.225,0.975,87.769,103.882,60.486
-0.380,-1.276,0.949,84.351,106.995,65.125
-0.379,-1.270,0.900,81.421,108.765,71.655
-0.371,-1.268,0.902,82.703,108.459,77.148
-0.378,-1.263,0.881,85.571,107.849,83.374
-0.367,-1.297,0.826,86.060,106.689,90.027
-0.323,-1.281,0.775,91.614,105.652,98.083
-0.266,-1.214,0.771,102.173,104.126,106.262
-0.233,-1.215,0.773,113.708,104.736,110.168
-0.256,-1.342,0.756,120.300,109.131,112.183
-0.273,-1.478,0.643,121.033,115.234,117.676
-0.226,-1.562,0.605,119.995,114.502,125.183
-0.250,-1.641,0.610,120.544,109.619,131.836
-0.272,-1.567,0.622,119.202,103.821,140.808
-0.193,-1.538,0.616,121.277,100.525,148.254
-0.192,-1.764,0.570,117.615,101.685,153.931
-0.188,-1.500,0.529,114.868,103.271,166.870
-0.108,-1.423,0.402,117.859,97.961,176.575
-0.080,-1.509,0.444,134.521,93.018,176.697
-0.094,-1.662,0.252,150.757,90.210,182.983
-0.105,-1.948,0.018,139.526,92.346,194.092
-0.310,-1.764,-0.110,126.099,100.647,209.839
-0.165,-1.386,-0.352,120.972,77.759,224.365
-0.134,-1.377,-0.171,80.322,66.650,217.529
-0.202,-1.578,-0.236,66.040,48.340,210.388
-0.197,-1.827,0.061,68.665,26.489,202.454
-0.156,-1.721,0.159,66.895,19.897,210.876
-0.016,-1.661,0.147,81.238,20.691,218.140
0.075,-1.174,0.311,103.516,40.039,219.727
0.090,-1.210,0.069,207.825,41.748,215.454
0.161,-1.268,-0.086,193.726,33.203,207.458
-0.008,-1.637,-0.314,129.700,36.438,210.144
-0.280,-1.995,-0.437,92.407,42.053,224.365
-0.149,-1.821,-0.557,88.806,39.368,239.624
0.122,-1.367,-0.501,97.656,22.888,246.765
0.264,-1.055,-0.418,89.294,5.554,238.464
0.225,-1.083,-0.349,80.566,-11.536,219.543
0.248,-1.153,-0.416,82.642,-22.034,205.688
0.207,-0.846,-0.452,75.989,-29.419,203.796
-0.027,-1.167,-0.574,47.852,-24.963,200.012
0.038,-1.041,-0.713,52.551,-9.521,184.509
0.233,-0.932,-0.924,104.187,-7.874,180.847
0.232,-1.031,-0.923,96.069,-58.899,183.533
0.179,-1.113,-0.924,96.436,-101.379,190.063
-0.058,-1.133,-0.918,86.487,-133.789,204.651
-0.113,-0.898,-0.735,32.166,-149.780,212.219
0.009,-0.494,-0.804,29.297,-151.489,206.604
0.150,-0.363,-0.621,34.790,-161.987,183.655
0.156,-0.487,-0.521,46.326,-169.861,160.339
0.164,-0.586,-0.452,40.527,-173.706,149.780
0.141,-0.600,-0.393,39.063,-169.861,148.254
0.092,-0.548,-0.429,29.541,-161.743,150.635
0.091,-0.512,-0.456,30.029,-152.710,151.001
0.081,-0.545,-0.643,32.776,-147.400,150.940
0.027,-0.592,-0.711,31.921,-150.635,151.428
-0.010,-0.553,-0.817,35.095,-159.180,151.550
-0.032,-0.445,-0.739,24.963,-175.598,150.513
-0.046,-0.448,-0.657,27.954,-191.956,144.287
-0.090,-0.469,-0.524,22.583,-204.407,139.099
-0.106,-0.386,-0.406,12.939,-210.754,135.925
-0.126,-0.277,-0.276,-5.005,-207.642,131.897
-0.109,-0.202,-0.239,-18.066,-196.472,126.160
-0.063,-0.193,-0.283,-23.315,-181.091,120.361
-0.016,-0.268,-0.392,-24.231,-168.518,117.188
-0.036,-0.291,-0.575,-25.879,-163.147,120.178
-0.059,-0.142,-0.680,-32.104,-169.189,128.784
-0.101,-0.002,-0.703,-28.442,-183.960,133.972
-0.135,0.011,-0.648,-11.536,-204.956,132.446
-0.156,0.021,-0.534,2.991,-226.501,129.761
-0.158,0.083,-0.332,14.954,-245.361,127.197
-0.182,0.080,-0.157,24.963,-256.592,124.084
-0.198,0.114,-0.000,27.588,-263.367,123.718
-0.288,0.170,0.171,29.419,-262.756,123.840
-0.342,0.100,0.217,28.320,-253.662,123.779
-0.302,0.089,0.225,23.132,-243.347,131.104
-0.358,0.247,0.203,20.935,-242.126,136.536
-0.421,0.247,0.237,18.982,-242.310,131.531
-0.476,0.163,0.274,21.729,-243.774,124.573
-0.308,0.167,0.344,18.066,-246.338,124.023
-0.370,0.290,0.428,4.944,-246.216,125.488
-0.445,0.455,0.450,-0.305,-243.713,122.253
-0.489,0.317,0.493,0.671,-241.272,109.741
-0.575,0.099,0.534,3.723,-241.394,100.159
-0.687,0.105,0.645,-13.367,-243.774,104.797
-0.721,0.039,0.790,-28.503,-240.845,113.708
-0.758,-0.008,0.905,-46.509,-231.140,125.732
-0.736,0.332,1.082,-77.881,-225.830,143.433
-0.898,0.894,1.362,-111.755,-238.770,153.015
-1.087,1.285,1.772,-122.437,-274.109,142.212
-1.751,1.710,2.677,-121.704,-333.374,120.789
-2.169,1.999,3.968,-133.972,-395.935,97.168
-2.018,2.142,4.000,-121.338,-388.672,81.177
-1.467,1.751,4.000,-51.941,-221.008,54.749
-1.112,1.487,3.981,57.739,110.779,20.813
-0.743,1.169,2.059,109.619,322.266,-5.310
-0.274,0.790,0.701,114.136,385.559,-13.245
0.179,0.662,-0.234,114.807,393.860,-10.193
0.417,0.736,-1.172,115.234,373.840,-9.583
0.455,0.050,-2.178,111.877,329.346,-18.921
0.575,-0.281,-2.828,47.913,226.379,-22.705
0.404,0.348,-2.480,1.587,46.753,-14.099
0.077,0.575,-1.288,-47.302,-141.785,-23.865
-0.266,0.545,0.296,-56.885,-291.321,-48.279
-0.326,0.703,1.564,-90.210,-366.638,-60.852
-0.568,0.788,3.341,-142.395,-390.625,-57.373
-0.624,1.005,4.000,-151.855,-325.378,-43.823
-0.596,0.786,4.000,-13.306,-151.306,-44.495
-0.599,0.403,3.300,71.167,80.078,-59.021
-0.542,0.228,1.846,119.446,213.501,-59.326
-0.385,0.022,0.962,102.295,251.526,-53.345
-0.147,0.008,0.379,61.829,227.051,-44.067
-0.004,0.260,0.221,14.954,174.622,-38.635
