aX,aY,aZ,gX,gY,gZ
0.627,1.863,1.203,-24.963,136.841,-210.510
0.515,1.337,1.113,-8.179,135.986,-250.732
0.324,0.913,0.956,10.437,138.184,-280.762
0.142,0.568,0.819,13.916,146.179,-298.950
-0.070,0.169,0.635,12.878,160.645,-306.335
-0.154,-0.293,0.402,0.977,184.204,-301.880
-0.236,-0.741,0.156,-19.714,210.388,-286.621
-0.173,-1.078,0.003,-61.951,232.666,-263.062
0.144,-1.162,-0.304,-130.127,246.094,-227.356
0.141,-1.659,-0.927,-193.481,239.990,-180.420
0.043,-2.083,-1.168,-228.760,226.440,-134.155
-0.147,-2.576,-1.808,-226.379,205.872,-94.849
-0.109,-3.046,-2.228,-175.476,184.937,-73.730
-0.002,-3.235,-1.979,-114.441,129.272,-45.898
0.156,-2.729,-1.735,-80.200,80.139,-0.793
0.353,-2.181,-1.794,-61.523,47.852,41.382
0.320,-1.949,-2.123,-31.494,10.132,65.369
0.287,-2.125,-2.189,39.856,-36.621,76.538
0.207,-1.866,-1.641,100.525,-98.999,96.558
0.110,-1.544,-1.319,139.954,-140.564,117.065
0.130,-1.360,-1.253,170.715,-164.001,127.686
0.061,-1.179,-1.073,193.604,-195.374,138.123
-0.043,-1.055,-0.646,209.534,-229.492,148.499
-0.078,-0.815,-0.172,225.342,-253.967,154.724
-0.003,-0.512,0.424,239.807,-268.372,159.790
0.157,-0.158,0.829,235.352,-275.330,166.870
0.194,0.174,1.344,220.581,-290.710,174.255
0.281,0.440,1.851,193.909,-299.561,183.167
0.358,0.805,2.323,123.657,-289.307,198.425
0.679,1.270,2.818,48.950,-260.254,216.919
0.736,1.850,3.039,-52.429,-208.557,233.826
0.901,2.703,2.841,-138.306,-127.869,233.887
0.990,3.328,2.859,-134.338,-43.823,204.834
0.985,3.662,2.611,-125.366,28.931,149.780
1.216,3.738,2.211,-125.000,90.454,81.543
1.399,3.554,2.070,-110.352,130.188,14.648
1.323,3.046,1.729,-85.388,146.362,-53.223
1.172,2.508,1.280,-30.701,147.278,-123.169
1.032,2.066,1.153,20.081,145.325,-182.312
0.794,1.501,0.975,5.249,151.123,-221.619
0.462,0.981,0.749,12.634,147.278,-251.831
0.269,0.514,0.516,26.428,148.560,-273.254
0.084,0.085,0.462,46.143,154.358,-284.607
0.069,-0.337,0.379,28.748,167.847,-278.442
0.041,-0.963,0.113,-35.156,183.105,-252.258
-0.026,-1.196,-0.365,-93.994,188.599,-214.111
0.154,-1.538,-0.123,-147.278,192.566,-169.983
0.130,-1.801,-0.770,-212.769,193.542,-125.854
-0.012,-1.863,-1.134,-230.408,181.335,-92.773
0.010,-2.203,-1.559,-160.645,165.466,-74.951
-0.005,-2.443,-1.539,-120.605,126.160,-51.270
0.098,-2.209,-1.488,-96.313,99.182,-11.475
0.315,-1.644,-1.626,-71.411,78.125,22.034
0.396,-1.510,-1.756,-25.818,39.063,37.231
0.356,-1.685,-1.838,39.368,-0.671,38.696
0.348,-1.611,-1.702,91.492,-39.551,51.819
0.340,-1.375,-1.375,129.272,-81.848,69.092
0.292,-1.177,-1.188,160.828,-116.882,81.238
0.245,-0.921,-1.100,165.100,-139.526,94.299
0.187,-0.710,-0.855,168.030,-162.903,102.844
0.214,-0.624,-0.474,177.246,-189.331,103.638
0.318,-0.482,-0.026,168.945,-208.374,111.328
0.399,-0.013,0.275,142.822,-220.703,128.052
0.559,0.231,0.708,129.517,-236.450,133.911
0.571,0.485,1.049,113.953,-247.559,139.343
0.585,0.787,1.347,64.758,-242.126,152.039
0.864,1.132,1.709,24.170,-224.304,162.231
0.921,1.558,1.954,-0.977,-194.763,162.964
1.090,1.914,2.228,-37.415,-148.804,157.593
1.107,2.310,2.096,-94.116,-92.957,144.043
1.118,2.458,2.007,-109.192,-43.884,115.234
1.233,2.563,1.879,-94.055,-3.784,70.618
1.335,2.481,1.746,-66.772,27.832,19.836
1.372,2.280,1.556,-43.884,51.331,-29.236
1.324,1.975,1.279,-26.245,65.857,-75.623
1.218,1.604,1.025,-4.333,74.158,-117.554
1.077,1.237,0.875,21.729,80.322,-153.381
0.888,0.899,0.730,39.246,86.365,-181.641
0.747,0.570,0.587,41.870,92.896,-200.867
0.631,0.301,0.449,44.250,99.365,-211.426
0.523,0.040,0.361,47.058,105.774,-214.050
0.482,-0.288,0.210,40.894,112.793,-207.031
0.471,-0.545,0.079,26.672,119.263,-189.697
0.559,-0.788,-0.013,-6.836,124.329,-161.438
0.513,-0.901,-0.217,-56.580,127.258,-128.296
0.491,-1.022,-0.355,-98.877,123.718,-95.947
0.477,-1.021,-0.450,-123.718,115.234,-68.726
0.548,-1.001,-0.489,-133.911,103.638,-47.729
0.596,-0.872,-0.610,-140.137,91.736,-33.081
0.639,-0.703,-0.554,-117.981,78.857,-23.804
0.749,-0.645,-0.468,-93.018,62.683,-19.592
0.793,-0.583,-0.509,-75.195,50.171,-15.137
0.765,-0.562,-0.497,-54.443,37.415,-10.376
0.790,-0.552,-0.472,-29.663,27.527,-7.385
0.818,-0.539,-0.417,-5.615,18.005,-5.066
0.830,-0.521,-0.382,11.414,10.254,-3.357
,,,,,
0.748,-1.064,-0.808,78.491,-33.508,14.404
0.616,-1.231,-0.849,82.703,-52.185,28.625
0.513,-1.349,-0.815,91.248,-74.707,42.542
0.441,-1.338,-0.746,101.013,-98.389,58.105
0.437,-1.166,-0.681,109.436,-121.521,74.463
0.385,-1.025,-0.571,115.784,-143.372,91.309
0.310,-0.893,-0.484,113.586,-161.133,110.779
0.221,-0.730,-0.328,114.014,-178.467,129.211
0.176,-0.526,-0.028,125.793,-195.862,143.127
0.245,-0.292,0.337,135.315,-210.510,153.381
0.343,-0.030,0.740,132.141,-223.877,162.476
0.460,0.224,1.197,115.784,-236.328,171.021
0.532,0.532,1.532,81.421,-239.136,180.115
0.549,0.800,1.936,30.090,-225.342,191.467
0.731,1.265,2.530,-42.114,-193.848,201.721
0.700,1.751,2.464,-135.315,-135.803,207.214
0.798,2.344,2.537,-182.251,-62.378,199.768
0.855,2.841,2.477,-193.970,10.620,170.654
1.113,3.193,2.248,-199.646,74.890,124.084
1.307,3.425,2.078,-185.669,122.314,65.125
1.345,3.290,1.893,-165.649,149.475,1.038
1.264,2.964,1.623,-147.400,157.593,-66.101
1.010,2.515,1.368,-111.450,154.419,-132.690
0.811,1.990,1.312,-69.153,148.437,-192.749
0.626,1.565,1.162,-48.828,144.043,-241.821
0.434,1.184,1.079,-21.423,138.489,-279.297
0.158,0.836,0.897,-8.423,139.160,-304.199
-0.045,0.471,0.764,-6.226,148.499,-316.528
-0.148,-0.006,0.618,-5.188,169.067,-317.627
-0.132,-0.127,0.505,-26.123,197.327,-301.636
-0.075,-0.931,0.012,-84.167,229.858,-272.705
-0.004,-1.474,-0.281,-137.817,247.620,-234.924
-0.121,-1.505,-0.701,-157.959,252.625,-188.049
0.065,-1.904,-1.070,-170.166,244.812,-157.532
-0.141,-2.538,-1.743,-175.293,224.121,-135.071
-0.569,-3.724,-1.477,-145.264,194.641,-99.670
-0.324,-3.171,-1.167,-117.615,172.607,-42.175
0.199,-2.830,-1.687,-98.877,150.940,-8.484
0.248,-2.339,-2.226,-109.802,105.774,34.485
0.170,-1.769,-2.413,-74.036,63.416,68.115
0.116,-1.972,-2.330,39.856,5.310,55.054
0.083,-2.254,-2.034,134.155,-57.800,44.861
0.042,-2.115,-1.762,161.682,-109.314,77.148
-0.070,-1.706,-1.615,169.861,-159.668,114.685
-0.201,-1.518,-1.344,198.486,-214.783,126.953
-0.301,-1.231,-0.991,217.712,-257.874,134.644
-0.334,-1.026,-0.632,214.294,-287.476,148.132
-0.381,-0.767,-0.242,205.750,-310.669,164.429
-0.389,-0.350,0.250,198.608,-323.364,183.044
-0.244,0.247,0.920,192.078,-324.158,196.838
0.114,0.717,1.690,169.861,-319.885,199.707
0.432,1.152,2.430,128.906,-313.904,205.872
0.508,1.587,2.879,49.255,-297.180,213.684
0.715,2.182,3.155,-37.415,-240.723,225.037
1.032,3.156,3.339,-92.224,-163.269,216.614
1.212,3.393,3.322,-100.037,-91.064,176.086
1.297,3.623,3.143,-124.207,-17.029,134.216
1.385,3.428,2.869,-157.654,54.016,92.041
1.426,3.212,2.332,-188.049,103.943,35.278
1.430,2.920,1.919,-156.067,127.686,-37.170
1.327,2.464,1.564,-114.624,137.390,-111.938
1.084,2.010,1.260,-57.495,135.071,-182.251
0.793,1.596,1.020,-1.343,133.118,-241.516
0.446,1.126,0.796,30.151,138.794,-282.837
0.202,0.551,0.734,66.162,146.729,-309.509
-0.050,0.106,0.524,67.139,160.645,-315.308
-0.076,-0.597,0.428,31.494,178.772,-297.913
-0.174,-1.024,0.042,9.033,190.186,-269.165
0.030,-1.529,-0.290,-9.644,196.899,-249.329
-0.130,-2.010,-0.608,-33.997,195.435,-217.590
-0.159,-2.524,-0.962,-108.398,205.627,-151.184
-0.160,-2.735,-1.280,-189.148,196.411,-76.965
-0.255,-2.824,-1.646,-180.420,176.147,-27.771
-0.175,-2.651,-1.924,-171.570,148.987,15.747
0.023,-1.854,-1.959,-161.133,115.967,61.218
0.273,-1.381,-2.056,-121.948,75.012,81.299
0.564,-1.028,-2.047,-26.428,27.710,67.566
0.523,-1.453,-1.925,65.125,-21.484,53.040
0.358,-1.552,-1.616,123.108,-72.510,65.796
0.287,-1.288,-1.396,175.598,-119.995,78.430
0.176,-1.447,-1.256,225.525,-164.734,76.782
0.198,-1.190,-0.868,235.229,-195.679,92.712
0.123,-0.751,-0.518,217.590,-219.604,119.690
0.179,-0.589,-0.100,204.468,-238.403,131.775
0.257,-0.208,0.417,184.570,-248.108,143.921
0.644,0.237,1.184,145.813,-253.723,157.715
0.836,0.892,1.866,87.769,-255.981,178.101
0.653,1.270,2.090,-6.104,-237.000,196.960
0.869,1.808,2.313,-95.154,-187.256,209.473
1.140,2.551,2.583,-132.935,-112.854,207.520
1.280,3.273,2.372,-154.541,-36.743,179.749
1.298,3.365,2.104,-174.316,24.963,138.367
1.445,3.338,1.818,-177.795,76.111,85.266
1.554,3.096,1.641,-136.414,100.891,15.686
1.443,2.678,1.376,-92.224,107.422,-57.800
1.277,2.159,1.024,-48.462,105.530,-126.038
1.053,1.709,0.839,15.259,99.792,-185.059
0.870,1.218,0.647,66.650,98.328,-232.666
0.680,0.814,0.605,103.577,100.403,-264.832
0.473,0.337,0.378,112.854,105.835,-277.405
0.258,-0.211,0.260,105.591,116.821,-275.696
0.224,-0.696,0.151,79.041,132.202,-255.371
0.292,-1.215,-0.036,51.086,142.029,-231.873
0.298,-1.385,-0.200,17.151,144.958,-195.679
0.242,-1.406,-0.353,-47.363,147.949,-142.517
0.223,-1.577,-0.592,-115.784,148.499,-92.041
0.192,-1.781,-0.752,-138.367,138.550,-54.993
0.129,-1.800,-0.929,-136.047,123.108,-26.428
0.352,-1.614,-1.417,-129.211,119.446,-0.977
0.440,-1.241,-1.368,-116.882,86.182,23.193
0.503,-1.094,-1.274,-76.233,53.040,32.715
0.578,-1.109,-1.297,-33.020,31.372,34.241
0.550,-1.089,-1.265,17.090,5.188,37.231
0.554,-1.002,-1.255,57.617,-21.423,44.983
0.529,-0.902,-1.020,101.257,-55.237,53.223
0.477,-0.878,-0.933,123.047,-81.665,60.364
0.481,-0.710,-0.817,127.014,-101.379,68.787
0.466,-0.571,-0.623,134.460,-121.033,73.669
0.463,-0.479,-0.487,125.732,-135.986,78.125
,,,,,
1.150,1.162,0.952,-7.751,-117.737,110.901
1.120,1.297,1.009,-17.761,-93.018,96.252
1.149,1.364,1.013,-30.090,-65.369,78.674
1.208,1.399,1.044,-27.710,-41.382,56.946
1.261,1.371,1.037,-15.381,-23.315,31.311
1.296,1.294,0.989,-14.465,-7.935,7.690
1.297,1.177,0.911,-19.714,5.066,-13.672
1.262,1.043,0.840,-12.329,13.428,-36.682
1.212,0.911,0.749,0.671,19.470,-60.364
1.150,0.769,0.672,11.719,24.841,-81.421
1.071,0.607,0.604,22.888,29.724,-98.816
0.989,0.443,0.524,32.776,34.851,-112.549
0.906,0.257,0.451,42.908,41.077,-122.314
0.841,0.053,0.386,50.537,47.852,-126.648
0.797,-0.144,0.315,49.011,54.565,-124.329
0.767,-0.330,0.232,37.170,61.401,-115.356
0.756,-0.461,0.145,16.052,67.871,-100.586
0.765,-0.567,0.056,-8.301,72.815,-82.642
0.771,-0.552,-0.035,-30.640,75.073,-62.439
0.781,-0.554,-0.100,-52.917,74.524,-42.908
0.828,-0.520,-0.180,-71.167,71.045,-27.100
0.776,-0.502,-0.247,-80.566,64.697,-15.015
0.807,-0.441,-0.311,-83.374,57.861,-7.080
0.857,-0.385,-0.321,-71.655,47.668,-4.639
0.886,-0.324,-0.302,-51.697,35.217,-4.822
0.889,-0.288,-0.321,-38.696,23.804,-5.066
0.899,-0.253,-0.339,-26.855,14.282,-5.066
0.889,-0.263,-0.298,-10.559,4.761,-5.127
0.891,-0.269,-0.273,0.122,-2.258,-5.249
0.885,-0.279,-0.252,7.935,-7.629,-4.761
0.911,-0.264,-0.203,14.832,-12.451,-3.601
0.926,-0.288,-0.140,17.151,-18.066,-1.038
0.934,-0.257,-0.129,11.108,-21.545,3.662
0.937,-0.228,-0.104,4.333,-23.193,8.484
0.953,-0.175,-0.070,-2.808,-23.560,13.245
0.979,-0.100,-0.030,-9.399,-23.560,17.334
1.003,-0.044,0.011,-12.939,-23.865,19.531
1.030,-0.020,0.042,-15.381,-23.743,19.897
1.013,0.046,0.045,-16.113,-24.109,18.799
1.004,0.090,0.064,-13.123,-22.644,15.686
1.028,0.122,0.123,-5.310,-19.775,11.536
1.055,0.140,0.177,2.258,-17.273,7.019
1.062,0.144,0.181,4.028,-15.259,3.418
1.056,0.115,0.184,5.066,-13.733,-0.183
1.049,0.081,0.213,8.179,-12.146,-3.662
1.040,0.064,0.234,10.681,-10.010,-7.141
1.043,0.049,0.256,11.292,-7.385,-10.193
1.039,0.036,0.253,8.972,-4.517,-11.780
1.025,0.022,0.233,7.202,-2.014,-12.512
1.006,0.011,0.212,6.897,0.427,-13.611
0.994,-0.016,0.198,7.812,2.991,-14.587
0.980,-0.063,0.192,7.385,7.019,-15.076
0.980,-0.085,0.167,4.272,11.353,-14.160
0.982,-0.106,0.141,3.479,13.489,-13.428
0.984,-0.144,0.134,4.395,13.916,-12.573
0.969,-0.145,0.097,2.686,14.038,-10.681
0.956,-0.136,0.055,0.366,14.221,-8.423
0.954,-0.143,0.051,0.244,14.465,-6.409
0.967,-0.152,0.058,-0.122,14.832,-4.028
0.966,-0.156,0.038,-1.404,14.709,-1.892
0.961,-0.147,0.008,-1.648,13.245,-0.122
0.954,-0.142,-0.009,-0.366,11.169,0.854
0.953,-0.125,-0.020,0.122,9.827,1.831
0.954,-0.110,-0.031,-0.305,8.911,2.563
0.959,-0.095,-0.036,-1.343,7.324,3.540
0.951,-0.086,-0.044,-1.343,5.188,3.845
0.943,-0.077,-0.059,-0.793,2.991,3.418
0.946,-0.061,-0.052,1.282,1.099,2.197
0.957,-0.047,-0.023,4.578,-0.305,1.160
0.965,-0.049,-0.002,5.371,-1.587,0.244
0.962,-0.061,0.008,4.150,-3.479,-0.122
0.953,-0.056,0.003,2.380,-4.883,0.183
0.958,-0.055,0.015,0.793,-5.127,0.061
0.971,-0.046,0.050,-0.366,-4.639,0.244
0.983,-0.031,0.056,-3.113,-4.456,0.610
0.979,-0.014,0.040,-5.920,-4.578,0.793
0.974,-0.007,0.035,-6.348,-4.700,0.244
0.978,-0.009,0.053,-5.066,-4.089,-0.610
0.988,-0.024,0.066,-4.639,-3.113,-1.709
0.988,-0.038,0.070,-4.761,-2.686,-2.808
0.986,-0.042,0.063,-3.845,-2.991,-4.028
0.987,-0.053,0.073,-2.258,-2.930,-5.676
0.991,-0.066,0.094,-1.892,-2.808,-6.714
0.990,-0.076,0.095,-1.587,-2.563,-7.690
0.989,-0.089,0.090,-0.122,-2.441,-8.362
0.992,-0.102,0.090,2.808,-2.258,-8.850
0.995,-0.119,0.090,5.432,-2.502,-9.094
0.992,-0.125,0.079,5.737,-1.709,-8.606
0.988,-0.139,0.077,5.310,-0.610,-7.507
0.989,-0.159,0.073,4.578,0.488,-6.165
0.992,-0.153,0.069,3.479,1.526,-4.761
0.990,-0.162,0.066,1.343,2.197,-3.113
0.990,-0.164,0.059,-2.930,2.930,-0.549
0.990,-0.152,0.052,-6.958,3.357,2.075
0.984,-0.132,0.045,-9.033,3.113,4.333
0.979,-0.113,0.033,-9.460,2.930,6.042
0.986,-0.100,0.042,-7.690,2.869,7.019
0.990,-0.084,0.044,-6.531,2.930,7.874
0.987,-0.068,0.028,-6.287,2.563,8.118
0.987,-0.062,0.017,-4.272,1.221,7.324
0.995,-0.061,0.023,-0.122,0.000,5.981
0.995,-0.054,0.028,3.113,-1.221,4.456
0.989,-0.049,0.024,3.174,-2.563,3.052
0.982,-0.054,0.025,2.930,-3.357,2.625
0.978,-0.061,0.031,1.892,-3.357,2.319
0.977,-0.072,0.035,0.183,-3.174,2.014
0.974,-0.075,0.038,-0.916,-3.052,2.136
0.970,-0.068,0.037,-2.502,-2.563,2.136
0.972,-0.055,0.039,-3.601,-1.770,1.953
0.974,-0.039,0.042,-4.150,-1.343,1.709
0.977,-0.029,0.042,-4.822,-1.160,1.648
0.974,-0.035,0.040,-5.188,-1.160,1.465
0.973,-0.045,0.039,-3.906,-1.526,0.549
0.970,-0.047,0.042,-1.892,-2.441,-0.793
0.970,-0.057,0.044,-0.793,-3.052,-1.770
0.969,-0.062,0.045,-0.977,-3.296,-2.258
0.968,-0.068,0.060,-0.488,-3.296,-2.747
0.969,-0.069,0.067,-0.977,-2.747,-2.991
0.965,-0.067,0.067,-2.014,-2.502,-3.113
