aX,aY,aZ,gX,gY,gZ
-1.003,0.454,-0.568,13.489,-18.311,-216.431
-2.174,0.268,-0.254,83.313,-40.833,-256.409
-3.550,-0.481,-0.322,90.210,-64.514,-298.401
-4.000,-1.209,-0.435,114.746,-109.375,-309.143
-4.000,-1.937,-0.283,56.213,-177.979,-293.518
-4.000,-4.000,4.000,66.223,-257.141,-261.902
-4.000,-4.000,3.277,103.699,-174.377,-167.358
-4.000,-4.000,1.607,-124.634,-78.674,-39.185
-2.938,-4.000,3.935,-190.735,-87.463,50.415
-2.050,-3.261,2.000,-373.718,1.343,196.960
-0.799,0.203,0.722,-423.279,93.018,321.777
-0.845,1.728,1.661,-294.312,115.662,296.082
-0.681,0.920,0.535,-89.661,138.672,189.392
-0.598,-0.057,-0.172,-47.241,139.587,119.080
-0.250,-0.157,0.593,24.963,117.920,95.520
0.044,0.417,0.449,38.696,113.892,101.379
0.210,0.238,0.391,102.417,87.646,76.355
0.427,-0.189,0.596,104.797,71.533,75.012
0.561,-0.115,0.515,76.477,66.956,81.848
0.678,-0.136,0.411,44.739,65.674,84.961
0.737,-0.004,0.314,-0.183,68.726,87.219
0.833,0.182,0.207,-25.635,65.735,81.604
0.826,0.280,0.201,-36.804,52.856,66.589
0.802,0.270,0.216,-36.377,36.560,43.579
0.748,0.138,0.394,-7.080,16.968,16.357
0.703,-0.147,0.560,26.184,-2.991,-5.310
0.616,-0.374,0.766,44.922,-20.752,-18.311
0.482,-0.583,0.880,47.607,-32.715,-22.888
0.382,-0.765,0.960,35.583,-35.461,-21.057
0.286,-0.776,1.099,24.231,-29.236,-12.817
0.205,-0.822,1.150,18.311,-16.602,-2.563
0.285,-0.808,1.086,16.968,-1.770,7.507
0.390,-0.862,1.084,19.043,6.409,14.587
0.447,-0.847,1.043,14.648,10.437,18.982
0.454,-0.773,1.061,11.963,9.583,20.020
0.473,-0.740,1.099,13.550,4.883,20.752
0.477,-0.637,1.085,7.996,1.892,22.156
0.490,-0.580,1.059,8.301,-2.991,21.179
0.522,-0.534,1.067,8.911,-5.676,20.020
0.547,-0.523,1.072,13.916,-7.507,17.639
0.591,-0.581,1.051,18.921,-7.507,13.794
0.622,-0.609,1.081,20.935,-6.165,12.085
0.620,-0.626,1.115,22.217,-2.441,10.315
0.583,-0.619,1.126,25.513,3.601,9.338
0.561,-0.627,1.070,29.358,11.169,9.094
0.546,-0.656,1.034,31.189,17.761,9.705
0.520,-0.665,0.992,32.837,21.301,9.766
0.469,-0.647,0.955,32.043,22.705,9.277
0.484,-0.551,0.915,31.250,22.217,7.935
0.504,-0.511,0.845,30.151,20.630,3.235
0.501,-0.580,0.776,30.945,16.968,-6.042
0.507,-0.816,0.885,25.879,12.512,-9.277
0.569,-0.679,0.793,6.958,14.648,-1.770
0.506,-0.898,0.786,14.160,9.338,-1.831
0.501,-0.754,0.774,3.418,3.357,5.615
0.483,-0.685,0.764,-10.559,-0.427,8.545
0.474,-0.667,0.761,-13.123,-8.911,9.888
0.449,-0.633,0.757,-18.433,-13.367,12.573
0.467,-0.580,0.777,-19.165,-18.188,15.137
0.457,-0.508,0.736,-16.724,-21.118,16.418
0.434,-0.484,0.731,-4.944,-26.489,17.212
0.509,-0.508,0.780,-3.723,-26.062,18.921
0.535,-0.511,0.819,1.465,-23.987,18.738
0.452,-0.519,0.785,5.188,-19.531,16.663
0.428,-0.576,0.802,1.770,-12.207,14.771
0.392,-0.578,0.815,-4.822,-6.042,13.428
0.409,-0.552,0.750,-9.949,-2.563,10.864
0.465,-0.526,0.702,-13.367,-0.854,8.667
0.472,-0.505,0.681,-11.353,-1.404,8.972
0.474,-0.501,0.659,-8.362,-3.845,10.071
0.430,-0.477,0.650,-5.310,-6.775,10.986
0.390,-0.486,0.664,-4.639,-10.620,10.864
0.365,-0.476,0.944,-3.540,-12.512,9.766
0.375,-0.481,0.762,1.160,-2.441,7.202
0.365,-0.510,0.660,-6.287,2.380,5.859
0.371,-0.541,0.729,-2.441,3.235,3.906
0.376,-0.541,0.677,-9.949,5.249,3.723
0.380,-0.558,0.665,-12.634,5.554,3.845
0.406,-0.540,0.669,-15.259,7.568,4.639
0.427,-0.514,0.678,-14.465,9.094,5.798
0.431,-0.491,0.675,-12.756,9.644,7.385
0.426,-0.467,0.687,-10.010,9.094,8.911
,,,,,
-0.807,-0.914,1.104,37.659,60.120,32.410
-0.770,-1.049,1.132,39.856,71.716,39.734
-0.770,-1.142,1.168,42.969,80.688,48.645
-0.778,-1.250,1.212,44.189,86.365,57.983
-0.764,-1.306,1.280,47.729,88.379,68.848
-0.735,-1.281,1.321,52.856,86.792,79.712
-0.684,-1.230,1.330,53.711,86.426,89.905
-0.623,-1.221,1.363,58.289,87.830,98.145
-0.576,-1.213,1.377,61.340,92.468,106.140
-0.531,-1.184,1.319,57.922,100.464,114.441
-0.390,-1.180,1.321,56.396,108.643,120.911
-0.208,-1.255,1.358,57.983,112.427,125.427
0.019,-1.329,1.382,52.673,112.549,130.127
0.154,-1.187,1.430,53.833,108.337,132.690
0.330,-1.122,1.607,55.664,101.379,132.324
0.598,-1.094,1.540,29.724,99.609,138.428
0.872,-1.061,1.617,7.507,98.816,147.766
1.008,-0.987,1.649,-14.465,105.164,156.189
1.078,-0.932,1.713,-32.471,118.652,162.659
1.128,-0.767,1.669,-38.330,136.719,167.419
1.100,-0.458,1.536,-32.410,152.344,172.119
1.102,-0.154,1.335,-16.052,163.208,173.462
1.277,0.268,1.205,12.268,171.143,169.556
1.084,0.179,0.950,48.218,176.575,156.372
1.175,0.207,0.667,75.317,183.350,151.611
1.311,0.445,0.309,102.112,199.951,146.912
1.353,0.583,-0.305,56.458,203.308,158.203
1.688,1.622,-0.828,-91.797,221.252,185.364
2.299,3.053,-1.321,-129.700,221.436,174.805
2.748,2.531,-1.490,-82.397,194.824,93.628
2.574,1.701,-1.387,-85.083,161.926,24.109
1.359,1.982,0.679,11.353,69.824,-20.508
0.580,0.536,0.537,-2.258,108.032,-77.454
-0.015,-0.248,-1.168,-139.099,167.053,-100.647
-0.818,0.355,-1.435,-202.698,112.610,-100.403
-1.630,0.920,-0.412,-224.792,17.212,-117.676
-3.299,0.473,1.190,-153.503,-43.762,-178.162
-3.997,-0.912,2.216,-74.463,-33.203,-233.704
-4.000,-1.802,1.405,12.573,23.193,-245.056
-4.000,-3.469,2.198,62.134,32.898,-210.999
-4.000,-3.599,3.587,149.902,9.033,-139.099
-3.395,-3.211,2.418,92.590,34.119,-32.410
-1.718,-3.153,1.808,34.119,58.350,34.241
-0.902,-2.671,2.459,35.400,72.449,80.139
-1.666,-1.925,1.614,-6.348,128.113,103.210
-1.561,-1.090,1.022,-54.626,152.527,140.503
-1.230,-0.465,0.610,-72.571,146.240,173.645
-0.692,-0.060,0.094,-77.209,138.000,188.599
-0.408,0.244,0.107,-66.711,107.971,182.068
-0.228,0.440,-0.290,-47.791,88.989,165.710
0.078,0.541,0.115,-22.034,64.453,144.348
0.439,0.451,0.169,-16.174,53.833,125.793
0.761,0.392,0.365,-24.109,43.457,109.985
0.832,0.356,0.442,-24.475,36.194,92.163
0.812,0.365,0.303,-26.672,36.194,77.393
0.848,0.360,0.362,-22.583,34.363,64.026
0.875,0.267,0.387,-16.357,30.579,49.988
0.893,0.163,0.389,-10.071,24.170,34.241
0.861,0.076,0.392,-0.977,11.963,16.663
0.779,-0.034,0.411,7.324,-4.089,-0.122
0.684,-0.237,0.475,15.869,-18.005,-14.648
0.638,-0.400,0.596,23.926,-29.236,-24.841
0.524,-0.520,0.627,24.780,-36.194,-28.381
0.471,-0.630,0.722,21.301,-38.696,-27.405
0.441,-0.712,0.808,16.296,-36.194,-23.315
0.409,-0.768,0.830,9.155,-29.541,-17.212
0.395,-0.769,0.854,0.671,-21.057,-9.277
0.390,-0.756,0.842,-6.897,-13.428,-1.160
0.422,-0.722,0.848,-12.207,-9.216,6.226
0.465,-0.691,0.848,-15.503,-8.301,12.024
0.466,-0.612,0.791,-17.151,-8.972,14.954
0.480,-0.532,0.810,-18.188,-12.756,14.832
0.495,-0.464,0.814,-18.677,-16.296,13.367
0.505,-0.420,0.795,-16.724,-18.921,10.193
0.512,-0.397,0.863,-7.629,-22.095,5.066
0.511,-0.429,0.871,4.822,-23.499,-0.916
0.531,-0.469,0.905,14.587,-21.973,-5.249
0.556,-0.510,0.941,22.156,-16.479,-8.301
0.568,-0.572,0.979,30.518,-8.240,-9.521
0.533,-0.625,0.928,36.255,-0.366,-8.057
0.537,-0.662,0.963,27.100,6.897,-3.662
0.544,-0.690,0.951,22.278,10.803,-1.038
0.498,-0.690,0.877,15.503,13.611,-0.366
0.527,-0.668,0.865,11.047,12.329,0.732
0.495,-0.678,0.806,14.160,11.108,2.258
0.468,-0.667,0.814,16.418,8.118,2.930
0.462,-0.681,0.795,15.686,6.104,3.906
0.452,-0.716,0.795,17.639,2.686,5.615
0.447,-0.725,0.861,20.386,0.610,9.766
0.441,-0.697,0.873,17.029,0.916,15.076
0.455,-0.629,0.843,10.193,2.258,17.761
0.480,-0.654,0.840,4.700,2.930,16.602
0.508,-0.714,0.857,-0.305,2.686,14.893
0.534,-0.724,0.808,-1.160,0.366,16.479
0.533,-0.585,0.848,-4.211,-4.089,21.912
0.538,-0.513,0.892,-6.287,-7.263,23.315
0.536,-0.490,0.871,-5.493,-8.606,21.118
0.521,-0.470,0.837,2.075,-10.620,16.907
0.516,-0.482,0.819,11.658,-12.268,12.085
0.516,-0.528,0.784,22.156,-12.634,7.935
0.509,-0.538,0.792,30.090,-13.306,5.798
0.500,-0.554,0.782,30.701,-11.780,5.310
0.491,-0.598,0.782,24.902,-8.911,6.958
0.497,-0.601,0.828,18.982,-6.165,9.460
0.503,-0.591,0.834,12.878,-2.319,12.695
0.506,-0.560,0.805,6.042,1.038,15.869
0.483,-0.543,0.803,0.916,1.587,17.090
0.475,-0.512,0.785,-2.136,0.854,16.724
0.465,-0.490,0.734,0.122,-0.366,14.832
0.488,-0.490,0.715,3.418,-2.014,12.756
0.503,-0.496,0.728,6.958,-3.479,11.536
0.509,-0.512,0.694,10.437,-4.395,10.925
0.506,-0.503,0.642,14.587,-4.883,10.315
0.513,-0.503,0.673,16.479,-6.592,11.169
0.518,-0.519,0.731,15.869,-8.057,12.878
0.500,-0.523,0.746,15.198,-8.606,14.832
0.475,-0.535,0.726,12.573,-9.216,16.785
0.463,-0.521,0.698,7.568,-9.155,18.127
0.463,-0.520,0.692,3.418,-9.277,18.127
